1,807612.959,9157562.59
2,807627.683,9157584.178
3,807653.497,9157607.163
4,807656.77,9157619.735
5,807664.379,9157625.878
6,807694.368,9157587.597
7,807695.682,9157573.817
8,807698.464,9157549.352
9,807690.259,9157541.694
10,807666.649,9157567.398
11,807654.537,9157580.585
12,807618.124,9157547.015
13,807638.968,9157536.31
14,807656.026,9157527.548
15,807677.172,9157486.358
16,807687.236,9157490.825
17,807673.131,9157525.71
18,807706.943,9157443.287
19,807716.504,9157452.63
20,807708.181,9157501.961
21,807722.286,9157545.86
22,807729.697,9157575.777
23,807728.659,9157590.611
24,807745.147,9157610.873
25,807732.701,9157655.897
26,807707.836,9157660.955
27,807722.339,9157633.818
28,807700.353,9157618.103
29,807677.181,9157636.211
