1,807472.074,9157453.906
2,807486.122,9157437.812
3,807511.832,9157413.539
4,807523.274,9157428.087
5,807516.987,9157433.827
6,807530.685,9157449.616
7,807536.738,9157445.209
8,807555.327,9157466.041
9,807532.159,9157486.048
10,807546.067,9157500.788
11,807567.165,9157478.802
12,807614.548,9157535.687
13,807561.251,9157587.108
14,807547.438,9157582.936
15,807540.023,9157550.4
16,807517.962,9157496.024
17,807501.87,9157472.727
18,807503.541,9157450.396
19,807544.059,9157568.108
20,807559.461,9157557.135
21,807580.16,9157568.865
