1,808019.474,9157458.284
2,808025.887,9157463.717
3,808032.593,9157451.916
4,808043.935,9157457.194
5,808058.708,9157418.436
6,808024.603,9157421.711
7,808013.04,9157441.078
8,808006.859,9157440.246
9,808000.084,9157457.006
10,807993.932,9157456.677
11,807979.214,9157484.035
12,807998.153,9157500.36
13,808067.275,9157467.801
14,808071.689,9157446.824
15,808063.992,9157429.992
16,808050.964,9157459.4
17,808036.088,9157472.359
18,808055.741,9157489.01
19,807973.817,9157479.383
20,808000.084,9157424.066
