1,808282.005,9156836.592
2,808294.822,9156832.411
3,808337.785,9156804.32
4,808355.055,9156788.696
5,808347.513,9156748.064
6,808330.842,9156742.674
7,808305.93,9156759.028
8,808296.51,9156758.97
9,808292.973,9156792.422
10,808267.375,9156792.892
11,808299.123,9156734.256
12,808324.213,9156714.811
13,808336.104,9156713.929
14,808288.429,9156853.701
15,808304.514,9156849.703
16,808345.114,9156824.366
17,808362.109,9156802.515
18,808380.15,9156832.32
19,808294.083,9156887.953
20,808335.165,9156819.085
21,808358.481,9156795.987
22,808285.401,9156845.637
23,808301.406,9156841.194
